Top,Movie Title,MovieID,Rating,Year,Languages,Genres,Plot,Directors,Actors,Subjectivity,Polarity,Common Sentiment,Emotion Scale
159,Pranchiyettan and the Saint,1695800,8.3,2010,Malayalam,"Comedy, Drama","Chirammal Enashu Francis, a.k.a. Pranchiyettan (Mammootty), is a successful businessman based in Thrissur. He is a devotee of Saint Francis of Assisi and often has imaginary conversations with the saint. His ancestors were rice traders, but he has grown beyond the small rice shop to expand his business into jewellery, real estate, finance, shopping complexes and lot more. Even though he is successful and wealthy, he is not well-educated and he is unhappy with his name and also wants to become a celebrity. He is called Ari (""rice"") Pranchi by everybody, citing his ancestors' business as a colloquial taunt. He wants to change his image from Ari Pranchi to something great and is ready to spend a fortune for it. The film deals with how Pranchi tries to get a good name and what changes that brings to his life.",Ranjith,"Jesse Fox Allen, Innocent, Mammootty, Biju Menon, Priyamani",0.5989726284164919,0.3562607605921838,Positive,"{'Happy': 0.3123, 'Angry': 0.0208, 'Surprise': 0.1769, 'Sad': 0.1869, 'Fear': 0.3031}"
160,Take Off,6315524,8.1,2017,"Malayalam, English, Arabic","Action, Drama, Thriller",,Mahesh Narayanan,"Parvathy Thiruvothu, Fahadh Faasil, Kunchacko Boban, Prakash Belawadi, Divya Prabha",0.5351680652152203,0.3179027253528469,Positive,"{'Happy': 0.2588, 'Angry': 0.024, 'Surprise': 0.2772, 'Sad': 0.1852, 'Fear': 0.2536}"
161,22 Shey Shraban,2075108,8.1,2011,Bangla,"Action, Crime, Drama, Mystery, Thriller",Several murders have taken place through out the city of Kolkata. A Serial killer is believed to be responsible. The mods operandi being that the killer always caries out the murder according to verses in Bengali poetry. He leaves behind the verses next to the victim. The police are baffled. There lead detective struggles to solve the case. This leads to his superiors deciding to bring back an ex-cop to help solve the case. The ex-cop was suspended for orchestrating a fake encounter and is well known for his bad temperament. Now the ex-cop and the lead detective must work together to catch the serial killer before another innocent loses his life.,Srijit Mukherji,"Prasenjit Chatterjee, Parambrata Chattopadhyay, Raima Sen, Abir Chatterjee, Goutam Ghose",0.473259940659746,0.15841971406807465,Positive,"{'Happy': 0.1523, 'Angry': 0.0568, 'Surprise': 0.375, 'Sad': 0.1341, 'Fear': 0.2795}"
162,Kal Ho Naa Ho,0347304,7.9,2003,"Hindi, English","Comedy, Drama, Musical, Romance","The film's female lead, Naina (Preity Zinta) narrates the story. Her father had committed suicide years ago which left a deep impact on her heart. Her family is dysfunctional since her mother and grandmother just cannot stop arguing. But when Aman (Shahrukh Khan) arrives next door, the whole gloomy conditions change. Aman infuses life in skeptical and overtly serious Naina, and she falls in love with him. But Aman knows that he cannot marry Naina because of a secret which he cannot divulge to her. So he intends upon setting her up with her best pal Rohit (Saif Ali Khan).",Nikkhil Advani,"Shah Rukh Khan, Preity Zinta, Saif Ali Khan, Jaya Bachchan, Sushma Seth",0.5590453476614822,0.2711332567094862,Positive,"{'Happy': 0.2248, 'Angry': 0.036, 'Surprise': 0.2932, 'Sad': 0.172, 'Fear': 0.276}"
163,Arjun Reddy,7294534,8.0,2017,Telugu,"Action, Drama, Romance","Arjun Reddy, a medico with anger management issues, gets into a brawl with another student and is asked to either apologize or leave college. Arjun prepares to leave but stays back after seeing a first year student, Preethi Shetty. Arjun, along with his friend Shiva, goes to first year class room and announces that he is in love with Preethi and she is exclusive to him. Preethi, although initially afraid of his nature, eventually reciprocates his feelings and their relationship grows stronger over the course of next 3 years. Preethi's father rejects him on the grounds of caste and arranges her marriage with someone else. Arjun protests in front of her house and gets arrested. His father ostracizes him from home for damaging family reputation. He gets an apartment flat with the help of his friend Shiva and joins as a house surgeon in a leading hospital. Unable to forget her, he becomes alcoholic and drug addict. He befriends one of his patients and a leading film star, Jia Sharma, and asks her for a no strings relationship but eventually rejects her after she grows feelings for him. After collapsing in operation theater under the influence of alcohol and drugs, his medical license is temporarily canceled and he is evicted from his flat. Next morning, his grandmother dies and he reconciles his father to give up his self-destructive habits. While on vacation, he learns that Preethi is unhappy with her marriage and meets her after returning home. Arjun convinces Preethi, now a pregnant woman, to live with him. Preethi reveals that he is the father to the child and she left home after marriage and living alone ever since working in a clinic. They get married to each other.",Sandeep Reddy Vanga,"Vijay Deverakonda, Shalini Pandey, Jia Sharma, Kanchana, Sanjay Swaroop",0.5409868054051943,0.11191921905399871,Positive,"{'Happy': 0.1528, 'Angry': 0.09, 'Surprise': 0.2192, 'Sad': 0.2068, 'Fear': 0.3336}"
164,Jab We Met,1093370,7.9,2007,Hindi,"Comedy, Drama, Romance","Depressed after the passing of his father (Dharamraj) and a ditching by his gorgeous girlfriend, Mumbai-based businessman Aditya Kashyap takes a BEST bus, goes to the Chatrapati Shivaji Train Terminus, and boards a train. There he meets Geet Kaur Dhillon, who is returning home to Bhatinda, and who pays for his ticket. At Bar Nagar, he decides to leave, but she follows him, missing her train. They manage to get a ride to Ratlam, miss the train again, but eventually make it to Bhatinda. Once there, he gets to meet her family, her pretty sister Roop as well as her to-be betrothed, Manjeet Singh Mann. Before the engagement can be finalized, she manages to convince her fiancé that she wants to marry Aditya. Before Aditya can take stock of these new developments, she elopes with him - not to get married but to re-locate to Manali where her true love, Anshuman, awaits, and to whom she hopes to get married.",Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa, Pawan Malhotra",0.5539323408159951,0.26034540450786914,Positive,"{'Happy': 0.2572, 'Angry': 0.0368, 'Surprise': 0.24, 'Sad': 0.1664, 'Fear': 0.3008}"
165,Manjhi: The Mountain Man,3449292,8.0,2015,Hindi,"Biography, Drama","Dashrath Manjhi was a poor man from the lowest of the low castes, living in a remote village cut off from the world by a rocky mountain range. Life for him was a daily struggle for survival. He loved his wife, Phaguniya, beyond belief. One day, while climbing the mountain to bring him food, his wife slipped, fell and died. Overwhelmed by grief, Dashrath decided to carve out a path through the mountain, so that no one else would suffer his fate. For 22 years, all by himself, with just a hammer and a chisel, he hammered away at the rocks, till the path was carved out from the mountain.",Ketan Mehta,"Nawazuddin Siddiqui, Abhinay Raj Singh, Radhika Apte, Ashutosh Acharya, Shahzad Ahmed",0.5294152356671082,0.14619351127703775,Positive,"{'Happy': 0.1356, 'Angry': 0.0556, 'Surprise': 0.224, 'Sad': 0.2236, 'Fear': 0.3608}"
166,RRR,8178634,8.1,2022,"Telugu, English","Action, Drama","During the British era Malli a small tribal girl is taken away by British governor Scott Buxton and his wife Catherine against the wishes of her parents.A Rama Raju an Indian cop who works for the British army for him duty comes first and is very ruthless to revolutionary Indians but he is never credited for his due by British government.The British government find that a tribal Komaram Bheem who considers Malli his sister has started his search for her and could be an obstacle for the British army.The governor and his wife announces a special post for any officer who can bring Bheem to them,Rama Raju decides to take the matters in his hand and promises the government to bring him dead or alive.Bheem by now has reached he city in search of Malli and pretends to be a mechanic Afzal during a train accident on lake he and Rama Raju risk their lives and save a kid and become best of friends.But both man will clash with each other and will be thirsty for each other's blood to complete their missions.",S.S. Rajamouli,"N.T. Rama Rao Jr., Ram Charan, Ajay Devgn, Alia Bhatt, Olivia Morris",0.5190630643073422,0.09558075751522113,Positive,"{'Happy': 0.1464, 'Angry': 0.0476, 'Surprise': 0.2388, 'Sad': 0.194, 'Fear': 0.3732}"
167,The Brawler,7180544,8.0,2017,Hindi,"Action, Drama, Sport","A boxer (Shravan) belonging to upper cast, trains at a gym controlled by a local Don (Bhagwan Das Mishra). Shravan falls for Mishra's niece (Sunaina). The Don does not approve of this match because of previous scuffle between Bhagwan and Shravan. Shravan strives to win Sunaina's hand in marriage and becomes a successful boxer while trying to avoid retaliation from the Don.",Anurag Kashyap,"Vineet Kumar Singh, Jimmy Shergill, Zoya Hussain, Ravi Kishan, Rajesh Tailang",0.5162191354931893,0.22235733701753446,Positive,"{'Happy': 0.1388, 'Angry': 0.0696, 'Surprise': 0.2348, 'Sad': 0.23, 'Fear': 0.3244}"
168,Dil Bechara,8110330,8.1,2020,Hindi,"Comedy, Drama, Romance","Based on the bestselling novel ""The Fault in Our Stars"" by author John Green, Dil Bechara is a story of Kizie and Manny, two ordinary people with an extraordinary love story. Both have a tragic twist to their lives. That was the start of exploring a funny, thrilling and tragic business of being alive and in love. Kizie and Manny embark on an, on and off, up and down, bitter and sweet profound journey into the heart of that crazy little thing called 'life'.",Mukesh Chhabra,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee, Swastika Mukherjee",0.5213599311731578,0.24884485866620878,Positive,"{'Happy': 0.1524, 'Angry': 0.0492, 'Surprise': 0.2564, 'Sad': 0.2996, 'Fear': 0.2404}"
169,Super 30,7485048,7.9,2019,Hindi,"Biography, Drama","Anand Kumar, a Mathematics genius from a modest family in Bihar who is made to believe that only a King's son can become a king is on a mission to prove that even the poor man can create some of the world's most genius minds. He starts a training program named 'Super 30' to help 30 IIT aspirants crack the entrance test and make them highly successful professionals.",Vikas Bahl,"Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Virendra Saxena, Sadhana Singh",0.5641692682694747,0.3007393455458084,Positive,"{'Happy': 0.214, 'Angry': 0.0492, 'Surprise': 0.3336, 'Sad': 0.178, 'Fear': 0.2248}"
170,Ayyappanum Koshiyum,11322920,8.0,2020,Malayalam,"Action, Drama, Thriller",,Sachy,"Biju Menon, Prithviraj Sukumaran, Ranjith, Anil Nedumangad, Johny Antony",0.5543444012624308,0.2589969184779079,Positive,"{'Happy': 0.2512, 'Angry': 0.0384, 'Surprise': 0.1916, 'Sad': 0.2136, 'Fear': 0.306}"
171,Ship of Theseus,1773764,8.0,2012,"English, Arabic, Swedish, Hindi",Drama,"If the parts of a ship are replaced, bit-by-bit, is it still the same ship? A celebrated experimental photographer struggles with the loss of her intuitive genius as an unexpected aftermath of a physical change; an intellectual monk confronting a complex ethical dilemma with a long held ideology, has to choose between principle and death; and a young stockbroker, following the trail of a stolen kidney, learns how intricate morality could be. These disparate characters manifest philosophical dilemmas in their personal lives, but their narratives converge to reveal an even larger fabric of connections, meaning, beauty, existence and death in a delicately poetic finale.",Anand Gandhi,"Aydah El-Kashef, Yogesh Shah, Faraz Khan, Hannan Youssef, Narendra Shah",0.5096458261712742,0.1860020085093071,Positive,"{'Happy': 0.1132, 'Angry': 0.0564, 'Surprise': 0.2568, 'Sad': 0.1772, 'Fear': 0.3956}"
172,Karnan,11581174,8.1,2021,Tamil,"Action, Drama",,Mari Selvaraj,"Dhanush, Lal, Rajisha Vijayan, Yogi Babu, Nataraja Subramanian",0.524147931431021,0.24788911144649425,Positive,"{'Happy': 0.1712, 'Angry': 0.054, 'Surprise': 0.2588, 'Sad': 0.1868, 'Fear': 0.328}"
173,Border,0118751,7.9,1997,Hindi,"Action, Drama, History, Thriller, War","The year is 1971 when the Pakistani Army is at war with the Indian Soldiers. The Indian battalion is posted in Longewala region in Punjab and are just 150 in number while the Pakistani Army consists of 2000 armed soldiers with tanks. This movie is a landmark in Hindi Cinema and watch how the drama unfolds and the Indian soldiers fight for the pride of their motherland. Commendable performances from Jackie Shroff, Sudesh Berry, Sunil Shetty and Sunny Deol and excellent acting by Akshay Khanna.",J.P. Dutta,"Sunny Deol, Suniel Shetty, Akshaye Khanna, Jackie Shroff, Sudesh Berry",0.5163919270861697,0.3932814546928634,Positive,"{'Happy': 0.1612, 'Angry': 0.0396, 'Surprise': 0.3304, 'Sad': 0.198, 'Fear': 0.2696}"
174,The Music Room,0051792,7.9,1958,Bangla,"Drama, Music","Huzur Biswamghar Roy is a rich landowner who lives in a palace with his wife and son and his many servants. His passion - his wife would call it his addiction - is music and he spends a great deal of his fortune on concerts held for the locals in his magnificent music room. His wealth is in decline however. His lands are being eroded by the local river and he pays for the concert he arranges for his son's coming of age party by selling some of the family jewels. When his neighbor Ganguli invites him to a party at his house, Roy decides to one up him and organizes a lavish party for the same day - costing him the last of the jewels. After his wife and son are killed in a storm, Roy becomes something of a recluse, closing up the music room. Now, many years later he decides to have one final concert, spending the last of his money to again outdo - and spite - Ganguli.",Satyajit Ray,"Chhabi Biswas, Sardar Akhtar, Gangapada Basu, Bismillah Khan, Salamat Ali Khan",0.5233264405567186,0.22076278927711115,Positive,"{'Happy': 0.1572, 'Angry': 0.0544, 'Surprise': 0.2156, 'Sad': 0.1956, 'Fear': 0.3764}"
175,Deiva Thirumagal,1857670,8.2,2011,Tamil,Drama,"Krishna (Vikram), who has the mental maturity of a five-year-old, works in a chocolate factory in Ooty. His wife delivers a baby girl and dies. The girl, Nila (Sara) is brought up in his own way by Krishna. He showers all his love and care on her. But fate takes a quick turn. Nila's grandfather Rajendran (Sachin Khedkar), a powerful and influential man in society, enters the scene. Fearing that his grand daughter is not safe under a mentally-challenged dad, he takes away the girl from Krishna. His other daughter Shwetha (Amala Paul) takes care of the child. Krishna runs from pillar to post to get back his daughter. He gets acquainted with advocate Anuradha (Anushka) and Vinod (Santhanam), her junior. They listen to Krishna's past and promise that they would do their best to get back the custody of Nila. Bashyam (Nasser), a leading advocate, appears for Rajendran. The rest is legal battle and arguments in court and who wins at last.",A.L. Vijay,"Vikram, Anushka Shetty, Amala Paul, Nassar, Santhanam",0.5291846134120137,0.2783912574257229,Positive,"{'Happy': 0.2292, 'Angry': 0.0288, 'Surprise': 0.3056, 'Sad': 0.1984, 'Fear': 0.2392}"
